# 
# Subset of stars selected as members
# M1: primary mass
# M2: secondary mass (if binary system)
# P_binar: binary probability
# 
ID Mag Col M1 M1_std M2 M2_std P_binar
"Gaia EDR3 5522210018515842048" 16.03699 1.27441 1.47518 0.09713 0.55352 0.34904 0.49
"Gaia EDR3 5522300865665687936" 16.20982 1.26584 1.43013 0.09149 0.54953 0.33013 0.45
"Gaia EDR3 5522402776645096192" 16.34035 1.21199 1.40037 0.09126 0.54259 0.30355 0.42
"Gaia EDR3 5522226953562145536" 16.77598 1.45035 1.28762 0.08938 0.64724 0.28132 0.47
"Gaia EDR3 5522223689386858496" 16.93017 1.71149 1.24258 0.09024 0.73586 0.24866 0.55
"Gaia EDR3 5522364426878181376" 17.04346 1.53874 1.22686 0.09099 0.65624 0.25773 0.49
"Gaia EDR3 5522199293978314368" 17.10335 1.41339 1.22015 0.09100 0.59764 0.25918 0.40
"Gaia EDR3 5522209949796387840" 17.59629 1.57011 1.11788 0.09010 0.55584 0.22819 0.43
"Gaia EDR3 5522146689215811072" 18.48852 2.09695 0.94436 0.08148 0.56186 0.18868 0.57
"Gaia EDR3 5522174834143146496" 10.65763 1.14278 6.34260 1.94146 2.83927 1.92556 0.54
"Gaia EDR3 5522425041755341184" 16.22776 1.39907 1.41209 0.08970 0.66319 0.33878 0.55
"Gaia EDR3 5522210052875583616" 16.83450 1.33590 1.28133 0.08962 0.59925 0.27588 0.40
