# 
# Subset of stars selected as members
# M1: primary mass
# M2: secondary mass (if binary system)
# P_binar: binary probability
# 
ID Mag Col M1 M1_std M2 M2_std P_binar
"Gaia EDR3 5329867531722699648" 17.08753 1.30726 0.75436 0.07024 0.35358 0.15180 0.43
"Gaia EDR3 5522025644163113728" 17.12735 1.51303 0.74383 0.07001 0.43340 0.15242 0.59
"Gaia EDR3 5329848908748857600" 14.11265 0.42784 1.35007 0.12155 0.50249 0.27468 0.45
"Gaia EDR3 5522020902519370240" 16.66948 1.25580 0.81245 0.07433 0.40622 0.16466 0.46
"Gaia EDR3 5522025124462236672" 17.35240 1.56985 0.71526 0.06734 0.41477 0.14666 0.59
"Gaia EDR3 5329867840960387712" 17.45472 1.42112 0.70745 0.06718 0.33435 0.13956 0.43
"Gaia EDR3 5522021005598577920" 17.40572 1.43773 0.71260 0.06726 0.34819 0.14485 0.47
"Gaia EDR3 5522025850321538688" 17.49843 1.67309 0.69540 0.06620 0.43370 0.13664 0.62
"Gaia EDR3 5329864581098907904" 14.50487 0.66014 1.23384 0.10608 0.55598 0.25873 0.43
"Gaia EDR3 5329868772987498112" 16.72907 1.27238 0.80337 0.07366 0.40565 0.16055 0.47
"Gaia EDR3 5522022517427118080" 17.26341 1.73846 0.72037 0.06802 0.48321 0.13149 0.60
"Gaia EDR3 5522022478762305408" 17.47689 1.55578 0.70152 0.06642 0.38196 0.14473 0.55
"Gaia EDR3 5522014580327430272" 17.61431 1.70996 0.68152 0.06492 0.42629 0.13151 0.62
"Gaia EDR3 5522017981941477888" 17.74938 1.66872 0.66818 0.06351 0.37952 0.13659 0.58
"Gaia EDR3 5329861179484894080" 16.76662 1.11711 0.80262 0.07347 0.35498 0.15160 0.41
"Gaia EDR3 5329862755723379584" 16.98853 1.24028 0.76916 0.07127 0.35038 0.15236 0.41
"Gaia EDR3 5329865195264737408" 17.24757 1.26949 0.73568 0.06917 0.31277 0.14555 0.40
"Gaia EDR3 5522026705010261376" 17.67122 1.76477 0.67425 0.06426 0.43162 0.13255 0.63
"Gaia EDR3 5522018561752041472" 17.23529 1.41900 0.73327 0.06892 0.36340 0.15348 0.48
"Gaia EDR3 5522015061363741824" 17.55824 1.77795 0.68555 0.06513 0.45221 0.12794 0.62
"Gaia EDR3 5329959551408963712" 16.52806 1.25271 0.83330 0.07609 0.42774 0.17817 0.49
"Gaia EDR3 5522032275592504192" 17.30754 1.23282 0.72961 0.06816 0.30067 0.14105 0.40
"Gaia EDR3 5329959413970009344" 14.17405 0.57401 1.32185 0.11783 0.54361 0.28325 0.43
"Gaia EDR3 5329860487980594816" 17.40577 1.40863 0.71328 0.06734 0.33817 0.14287 0.45
"Gaia EDR3 5522018428618093696" 17.59724 1.43035 0.69117 0.06553 0.31350 0.13321 0.42
"Gaia EDR3 5522014545967737216" 15.30343 1.15836 1.04419 0.08821 0.63465 0.20426 0.58
"Gaia EDR3 5522032653549608960" 15.83205 1.19142 0.94661 0.08222 0.53921 0.19698 0.56
"Gaia EDR3 5522014782181593472" 17.36457 1.42610 0.71725 0.06729 0.34852 0.14659 0.47
"Gaia EDR3 5522017535264820864" 14.03566 1.38830 1.29964 0.11389 0.85671 0.25316 0.54
"Gaia EDR3 5522038700863421184" 14.75422 0.64443 1.17877 0.09956 0.52746 0.23799 0.44
"Gaia EDR3 5522018566057060736" 17.82432 1.64001 0.66138 0.06315 0.35467 0.13714 0.54
"Gaia EDR3 5522024505986841472" 18.02334 1.84917 0.63553 0.06096 0.40663 0.11552 0.64
"Gaia EDR3 5522022169524704896" 18.25576 1.84811 0.61748 0.05898 0.36009 0.12144 0.59
"Gaia EDR3 5522118106214674816" 14.72972 0.94351 1.16946 0.09805 0.63137 0.24454 0.53
"Gaia EDR3 5329851386959584768" 15.78997 0.93107 0.96160 0.08285 0.43066 0.19133 0.42
"Gaia EDR3 5522013790043165568" 16.99831 1.38744 0.76331 0.07126 0.39851 0.15778 0.51
"Gaia EDR3 5329864649818441600" 17.00388 1.29291 0.76556 0.07112 0.36110 0.15809 0.44
"Gaia EDR3 5522038078084657408" 17.10049 1.53411 0.74622 0.07016 0.44919 0.14954 0.60
"Gaia EDR3 5522018737855718272" 17.52076 1.57857 0.69566 0.06610 0.38491 0.14165 0.57
"Gaia EDR3 5522040350130867328" 15.87330 1.20450 0.93920 0.08089 0.53662 0.19432 0.56
"Gaia EDR3 5522018458672813056" 18.26325 1.74769 0.61774 0.05929 0.33281 0.12058 0.51
"Gaia EDR3 5329866470884214272" 16.91004 1.52850 0.77108 0.07227 0.48402 0.15345 0.61
"Gaia EDR3 5522035642846844288" 14.28580 0.72175 1.28431 0.11132 0.60198 0.27863 0.47
"Gaia EDR3 5329851210847701760" 16.95799 1.18675 0.77508 0.07192 0.34119 0.14948 0.40
"Gaia EDR3 5522116864963068544" 16.59760 1.32174 0.82130 0.07499 0.44747 0.17369 0.55
"Gaia EDR3 5522038490400641024" 17.52558 1.47149 0.69792 0.06585 0.33686 0.13879 0.46
"Gaia EDR3 5329867158081068416" 17.52175 1.29610 0.70314 0.06683 0.29462 0.13372 0.40
"Gaia EDR3 5522022242549235968" 16.97867 1.59428 0.75947 0.07117 0.49242 0.14778 0.61
"Gaia EDR3 5522017260386871424" 17.68549 1.49945 0.67970 0.06454 0.32706 0.13929 0.46
"Gaia EDR3 5522020524565100288" 16.75248 0.97908 0.80861 0.07434 0.33915 0.14922 0.44
"Gaia EDR3 5522022689225817216" 17.93316 1.57277 0.65200 0.06230 0.31065 0.12892 0.45
"Gaia EDR3 5522025880377405824" 18.34395 1.96846 0.61585 0.05866 0.37709 0.11939 0.60
